Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	Pres_Z [dbar]	QV:SEADATANET	Atten_red [/m]	QV:SEADATANET	Atten_red2 [/m]	QV:SEADATANET	chl-a_water_ISfluor [mg/m^3]	QV:SEADATANET	WC_dissO2 [umol/l]	QV:SEADATANET	AqVolt [V]	QV:SEADATANET	STNephV [V]	QV:SEADATANET	BKBeck [%]	QV:SEADATANET	PotAtten [/m]	QV:SEADATANET	WC_Potemp [degC]	QV:SEADATANET	P_sal_CTD [Dmnless]	QV:SEADATANET	SigTheta [kg/m^3]	QV:SEADATANET	WC_temp_CTD [degC]	QV:SEADATANET
									 2779.00	1	  0.371	1	  0.355	1	  0.30	1	254.8	1	 0.9246	1	  0.0183	1	 76.90	1	 0.3666	1	 2.804	1	34.965	1	27.875	1	 3.033	1
									 2781.00	1	  0.372	1	  0.355	1	  0.29	1	255.3	1	 0.9107	1	  0.0192	1	 77.03	1	 0.3672	1	 2.801	1	34.964	1	27.874	1	 3.030	1
									 2783.00	1	  0.372	1	  0.355	1	  0.32	1	254.9	1	 0.9688	1	  0.0194	1	 76.91	1	 0.3671	1	 2.798	1	34.964	1	27.875	1	 3.026	1
									 2785.00	1	  0.372	1	  0.355	1	  0.44	1	254.9	1	 1.1479	1	  0.0195	1	 76.91	1	 0.3672	1	 2.795	1	34.964	1	27.875	1	 3.024	1
									 2787.00	1	  0.372	1	  0.355	1	  0.34	1	254.8	1	 0.9906	1	  0.0201	1	 76.88	1	 0.3672	1	 2.792	1	34.964	1	27.875	1	 3.022	1
									 2789.00	1	  0.372	1	  0.355	1	  0.31	1	254.6	1	 0.9518	1	  0.0198	1	 76.82	1	 0.3672	1	 2.791	1	34.964	1	27.875	1	 3.020	1
									 2791.00	1	  0.372	1	  0.355	1	  0.35	1	254.9	1	 1.0148	1	  0.0201	1	 76.90	1	 0.3672	1	 2.789	1	34.964	1	27.875	1	 3.019	1
									 2793.00	1	  0.372	1	  0.355	1	  0.32	1	255.2	1	 0.9730	1	  0.0192	1	 76.98	1	 0.3672	1	 2.789	1	34.964	1	27.875	1	 3.019	1
									 2795.00	1	  0.372	1	  0.355	1	  0.29	1	255.0	1	 0.9057	1	  0.0203	1	 76.93	1	 0.3673	1	 2.788	1	34.964	1	27.876	1	 3.018	1
									 2797.00	1	  0.372	1	  0.355	1	  0.38	1	255.2	1	 1.0781	1	  0.0201	1	 76.98	1	 0.3672	1	 2.787	1	34.964	1	27.876	1	 3.017	1
									 2799.00	1	  0.372	1	  0.355	1	  0.24	1	255.4	1	 0.8032	1	  0.0211	1	 77.03	1	 0.3672	1	 2.785	1	34.963	1	27.875	1	 3.016	1
									 2801.00	1	  0.372	1	  0.356	1	  0.38	1	255.2	1	 1.0666	1	  0.0201	1	 76.97	1	 0.3672	1	 2.783	1	34.963	1	27.875	1	 3.013	1
									 2803.00	1	  0.372	1	  0.356	1	  0.50	1	255.4	1	 1.2437	1	  0.0185	1	 77.03	1	 0.3672	1	 2.782	1	34.963	1	27.875	1	 3.013	1
									 2805.00	1	  0.372	1	  0.355	1	  0.28	1	255.2	1	 0.8842	1	  0.0199	1	 76.97	1	 0.3672	1	 2.780	1	34.963	1	27.875	1	 3.011	1
									 2807.00	1	  0.372	1	  0.355	1	  0.26	1	255.4	1	 0.8438	1	  0.0192	1	 77.02	1	 0.3672	1	 2.779	1	34.963	1	27.876	1	 3.010	1
									 2809.00	1	  0.372	1	  0.355	1	  0.26	1	255.6	1	 0.8340	1	  0.0195	1	 77.07	1	 0.3671	1	 2.777	1	34.963	1	27.876	1	 3.009	1
									 2811.00	1	  0.372	1	  0.355	1	  0.38	1	255.2	1	 1.0635	1	  0.0189	1	 76.96	1	 0.3671	1	 2.776	1	34.962	1	27.875	1	 3.007	1
									 2813.00	1	  0.372	1	  0.356	1	  0.37	1	254.8	1	 1.0536	1	  0.0208	1	 76.84	1	 0.3673	1	 2.773	1	34.962	1	27.875	1	 3.005	1
									 2815.00	1	  0.372	1	  0.355	1	  0.29	1	255.1	1	 0.9222	1	  0.0189	1	 76.92	1	 0.3671	1	 2.770	1	34.962	1	27.876	1	 3.002	1
									 2817.00	1	  0.372	1	  0.355	1	  0.35	1	254.9	1	 1.0172	1	  0.0201	1	 76.86	1	 0.3671	1	 2.768	1	34.962	1	27.876	1	 3.000	1
									 2819.00	1	  0.372	1	  0.355	1	  0.38	1	255.0	1	 1.0808	1	  0.0193	1	 76.89	1	 0.3671	1	 2.766	1	34.961	1	27.876	1	 2.998	1
									 2821.00	1	  0.372	1	  0.355	1	  0.54	1	254.8	1	 1.2872	1	  0.0208	1	 76.83	1	 0.3671	1	 2.765	1	34.961	1	27.875	1	 2.997	1
									 2823.00	1	  0.372	1	  0.355	1	  0.46	1	255.1	1	 1.1903	1	  0.0197	1	 76.91	1	 0.3671	1	 2.762	1	34.961	1	27.876	1	 2.994	1
									 2825.00	1	  0.371	1	  0.355	1	  0.35	1	255.1	1	 1.0316	1	  0.0187	1	 76.89	1	 0.3669	1	 2.756	1	34.960	1	27.875	1	 2.988	1
									 2827.00	1	  0.372	1	  0.355	1	  0.34	1	255.0	1	 1.0174	1	  0.0181	1	 76.86	1	 0.3671	1	 2.750	1	34.960	1	27.876	1	 2.983	1
									 2829.00	1	  0.372	1	  0.356	1	  0.36	1	254.6	1	 1.0366	1	  0.0192	1	 76.74	1	 0.3670	1	 2.749	1	34.959	1	27.875	1	 2.982	1
									 2831.00	1	  0.371	1	  0.355	1	  0.36	1	254.6	1	 1.0385	1	  0.0187	1	 76.74	1	 0.3664	1	 2.747	1	34.960	1	27.876	1	 2.980	1
									 2833.00	1	  0.372	1	  0.355	1	  0.24	1	254.9	1	 0.7828	1	  0.0186	1	 76.82	1	 0.3670	1	 2.745	1	34.959	1	27.875	1	 2.978	1
									 2835.00	1	  0.372	1	  0.355	1	  0.37	1	254.6	1	 1.0518	1	  0.0179	1	 76.74	1	 0.3671	1	 2.745	1	34.959	1	27.876	1	 2.978	1
									 2837.00	1	  0.372	1	  0.355	1	  0.33	1	254.3	1	 0.9924	1	  0.0208	1	 76.62	1	 0.3671	1	 2.744	1	34.959	1	27.876	1	 2.977	1
									 2839.00	1	  0.372	1	  0.355	1	  0.39	1	254.3	1	 1.0956	1	  0.0193	1	 76.62	1	 0.3671	1	 2.743	1	34.959	1	27.876	1	 2.977	1
									 2841.00	1	  0.372	1	  0.355	1	  0.22	1	254.3	1	 0.7530	1	  0.0193	1	 76.64	1	 0.3670	1	 2.740	1	34.959	1	27.876	1	 2.974	1
									 2843.00	1	  0.372	1	  0.356	1	  0.21	1	254.4	1	 0.7085	1	  0.0201	1	 76.67	1	 0.3671	1	 2.738	1	34.958	1	27.876	1	 2.971	1
									 2845.00	1	  0.372	1	  0.357	1	  0.30	1	254.6	1	 0.9387	1	  0.0177	1	 76.72	1	 0.3671	1	 2.736	1	34.960	1	27.877	1	 2.970	1
									 2847.00	1	  0.372	1	  0.357	1	  0.45	1	254.8	1	 1.1731	1	  0.0186	1	 76.77	1	 0.3671	1	 2.733	1	34.959	1	27.877	1	 2.967	1
									 2849.00	1	  0.371	1	  0.355	1	  0.55	1	254.6	1	 1.3006	1	  0.0184	1	 76.71	1	 0.3668	1	 2.731	1	34.960	1	27.878	1	 2.965	1
									 2851.00	1	  0.372	1	  0.355	1	  0.38	1	255.2	1	 1.0682	1	  0.0177	1	 76.88	1	 0.3671	1	 2.730	1	34.959	1	27.877	1	 2.964	1
									 2853.00	1	  0.372	1	  0.355	1	  0.32	1	254.6	1	 0.9778	1	  0.0180	1	 76.71	1	 0.3669	1	 2.729	1	34.959	1	27.877	1	 2.964	1
									 2855.00	1	  0.372	1	  0.355	1	  0.28	1	254.5	1	 0.8797	1	  0.0178	1	 76.68	1	 0.3669	1	 2.729	1	34.960	1	27.878	1	 2.964	1
									 2857.00	1	  0.372	1	  0.355	1	  0.47	1	254.6	1	 1.2018	1	  0.0177	1	 76.71	1	 0.3671	1	 2.729	1	34.960	1	27.878	1	 2.964	1
									 2859.00	1	  0.372	1	  0.355	1	  0.41	1	254.5	1	 1.1158	1	  0.0189	1	 76.68	1	 0.3671	1	 2.728	1	34.960	1	27.878	1	 2.964	1
									 2861.00	1	  0.371	1	  0.355	1	  0.48	1	254.3	1	 1.2117	1	  0.0183	1	 76.60	1	 0.3668	1	 2.728	1	34.960	1	27.878	1	 2.964	1
									 2863.00	1	  0.372	1	  0.355	1	  0.36	1	254.5	1	 1.0280	1	  0.0183	1	 76.68	1	 0.3671	1	 2.728	1	34.959	1	27.877	1	 2.964	1
									 2865.00	1	  0.371	1	  0.355	1	  0.27	1	254.5	1	 0.8701	1	  0.0186	1	 76.67	1	 0.3665	1	 2.724	1	34.959	1	27.877	1	 2.960	1
									 2867.00	1	  0.372	1	  0.355	1	  0.34	1	254.3	1	 0.9938	1	  0.0189	1	 76.62	1	 0.3671	1	 2.723	1	34.959	1	27.878	1	 2.960	1
									 2869.00	1	  0.372	1	  0.355	1	  0.30	1	254.3	1	 0.9259	1	  0.0186	1	 76.59	1	 0.3671	1	 2.723	1	34.959	1	27.877	1	 2.959	1
									 2871.00	1	  0.372	1	  0.355	1	  0.29	1	254.3	1	 0.9168	1	  0.0182	1	 76.58	1	 0.3671	1	 2.719	1	34.959	1	27.878	1	 2.956	1
									 2873.00	1	  0.372	1	  0.355	1	  0.39	1	254.1	1	 1.0903	1	  0.0188	1	 76.54	1	 0.3670	1	 2.718	1	34.958	1	27.878	1	 2.955	1
									 2875.00	1	  0.372	1	  0.355	1	  0.40	1	254.3	1	 1.1041	1	  0.0183	1	 76.57	1	 0.3670	1	 2.713	1	34.958	1	27.877	1	 2.950	1
									 2877.00	1	  0.372	1	  0.355	1	  0.31	1	254.1	1	 0.9533	1	  0.0181	1	 76.51	1	 0.3670	1	 2.710	1	34.957	1	27.877	1	 2.947	1
									 2879.00	1	  0.372	1	  0.355	1	  0.41	1	254.0	1	 1.1215	1	  0.0195	1	 76.48	1	 0.3670	1	 2.708	1	34.958	1	27.878	1	 2.945	1
									 2881.00	1	  0.372	1	  0.355	1	  0.46	1	254.1	1	 1.1637	1	  0.0196	1	 76.51	1	 0.3670	1	 2.707	1	34.957	1	27.878	1	 2.944	1
									 2883.00	1	  0.372	1	  0.355	1	  0.37	1	254.2	1	 1.0494	1	  0.0192	1	 76.53	1	 0.3670	1	 2.705	1	34.958	1	27.879	1	 2.942	1
									 2885.00	1	  0.372	1	  0.355	1	  0.39	1	253.9	1	 1.0947	1	  0.0189	1	 76.44	1	 0.3670	1	 2.703	1	34.959	1	27.879	1	 2.941	1
									 2887.00	1	  0.372	1	  0.355	1	  0.41	1	254.0	1	 1.1230	1	  0.0198	1	 76.47	1	 0.3670	1	 2.702	1	34.959	1	27.879	1	 2.939	1
									 2889.00	1	  0.372	1	  0.355	1	  0.31	1	254.3	1	 0.9210	1	  0.0178	1	 76.56	1	 0.3668	1	 2.698	1	34.959	1	27.880	1	 2.936	1
									 2891.00	1	  0.372	1	  0.355	1	  0.26	1	254.1	1	 0.8412	1	  0.0184	1	 76.49	1	 0.3670	1	 2.697	1	34.958	1	27.879	1	 2.935	1
									 2893.00	1	  0.372	1	  0.355	1	  0.31	1	254.1	1	 0.9480	1	  0.0181	1	 76.49	1	 0.3670	1	 2.697	1	34.959	1	27.880	1	 2.935	1
									 2895.00	1	  0.372	1	  0.355	1	  0.40	1	254.3	1	 1.0926	1	  0.0192	1	 76.57	1	 0.3670	1	 2.696	1	34.959	1	27.880	1	 2.934	1
									 2897.00	1	  0.372	1	  0.355	1	  0.65	1	254.1	1	 1.4023	1	  0.0183	1	 76.48	1	 0.3670	1	 2.694	1	34.958	1	27.879	1	 2.932	1
									 2899.00	1	  0.372	1	  0.355	1	  0.41	1	254.3	1	 1.1183	1	  0.0177	1	 76.54	1	 0.3670	1	 2.692	1	34.958	1	27.879	1	 2.931	1
									 2901.00	1	  0.372	1	  0.355	1	  0.40	1	254.3	1	 1.0977	1	  0.0172	1	 76.56	1	 0.3670	1	 2.690	1	34.958	1	27.880	1	 2.929	1
									 2903.00	1	  0.372	1	  0.355	1	  0.49	1	254.1	1	 1.2290	1	  0.0177	1	 76.47	1	 0.3670	1	 2.689	1	34.958	1	27.880	1	 2.928	1
									 2905.00	1	  0.372	1	  0.355	1	  0.42	1	253.5	1	 1.1290	1	  0.0186	1	 76.31	1	 0.3670	1	 2.688	1	34.958	1	27.880	1	 2.928	1
									 2907.00	1	  0.372	1	  0.355	1	  0.42	1	253.8	1	 1.1309	1	  0.0197	1	 76.39	1	 0.3668	1	 2.686	1	34.958	1	27.880	1	 2.926	1
									 2909.00	1	  0.372	1	  0.355	1	  0.31	1	253.7	1	 0.9568	1	  0.0195	1	 76.36	1	 0.3670	1	 2.685	1	34.957	1	27.880	1	 2.925	1
									 2911.00	1	  0.372	1	  0.355	1	  0.33	1	253.9	1	 0.9823	1	  0.0191	1	 76.41	1	 0.3670	1	 2.683	1	34.957	1	27.879	1	 2.923	1
									 2913.00	1	  0.372	1	  0.355	1	  0.51	1	253.9	1	 1.2445	1	  0.0179	1	 76.41	1	 0.3670	1	 2.681	1	34.957	1	27.879	1	 2.921	1
									 2915.00	1	  0.372	1	  0.355	1	  0.52	1	253.8	1	 1.2556	1	  0.0174	1	 76.37	1	 0.3669	1	 2.679	1	34.957	1	27.880	1	 2.919	1
									 2917.00	1	  0.372	1	  0.355	1	  0.41	1	253.9	1	 1.1166	1	  0.0179	1	 76.40	1	 0.3670	1	 2.678	1	34.957	1	27.880	1	 2.918	1
									 2919.00	1	  0.371	1	  0.355	1	  0.46	1	253.9	1	 1.1957	1	  0.0183	1	 76.40	1	 0.3667	1	 2.676	1	34.957	1	27.880	1	 2.917	1
									 2921.00	1	  0.372	1	  0.355	1	  0.47	1	253.9	1	 1.1987	1	  0.0187	1	 76.39	1	 0.3670	1	 2.674	1	34.956	1	27.880	1	 2.914	1
									 2923.00	1	  0.372	1	  0.355	1	  0.31	1	254.2	1	 0.9566	1	  0.0177	1	 76.47	1	 0.3670	1	 2.672	1	34.956	1	27.880	1	 2.912	1
									 2925.00	1	  0.372	1	  0.356	1	  0.34	1	253.9	1	 1.0150	1	  0.0189	1	 76.39	1	 0.3670	1	 2.671	1	34.956	1	27.880	1	 2.912	1
									 2927.00	1	  0.372	1	  0.355	1	  0.48	1	253.5	1	 1.2094	1	  0.0181	1	 76.28	1	 0.3670	1	 2.670	1	34.956	1	27.880	1	 2.911	1
									 2929.00	1	  0.372	1	  0.355	1	  0.47	1	253.6	1	 1.1969	1	  0.0188	1	 76.30	1	 0.3670	1	 2.668	1	34.956	1	27.880	1	 2.910	1
									 2931.00	1	  0.372	1	  0.355	1	  0.33	1	253.7	1	 0.9979	1	  0.0183	1	 76.33	1	 0.3670	1	 2.668	1	34.956	1	27.880	1	 2.910	1
									 2933.00	1	  0.372	1	  0.355	1	  0.31	1	253.9	1	 0.9498	1	  0.0182	1	 76.38	1	 0.3670	1	 2.666	1	34.956	1	27.880	1	 2.908	1
									 2935.00	1	  0.372	1	  0.355	1	  0.28	1	253.3	1	 0.8808	1	  0.0183	1	 76.21	1	 0.3670	1	 2.663	1	34.955	1	27.879	1	 2.905	1
									 2937.00	1	  0.372	1	  0.355	1	  0.40	1	253.9	1	 1.1130	1	  0.0177	1	 76.37	1	 0.3669	1	 2.662	1	34.955	1	27.880	1	 2.904	1
									 2939.00	1	  0.372	1	  0.355	1	  0.39	1	253.7	1	 1.0967	1	  0.0181	1	 76.32	1	 0.3669	1	 2.661	1	34.955	1	27.880	1	 2.904	1
									 2941.00	1	  0.372	1	  0.355	1	  0.37	1	253.8	1	 1.0616	1	  0.0182	1	 76.35	1	 0.3669	1	 2.659	1	34.955	1	27.880	1	 2.901	1
									 2943.00	1	  0.372	1	  0.355	1	  0.43	1	253.6	1	 1.1435	1	  0.0181	1	 76.28	1	 0.3669	1	 2.656	1	34.955	1	27.880	1	 2.899	1
									 2945.00	1	  0.372	1	  0.355	1	  0.33	1	253.5	1	 0.9897	1	  0.0171	1	 76.25	1	 0.3669	1	 2.655	1	34.954	1	27.879	1	 2.898	1
									 2947.00	1	  0.372	1	  0.355	1	  0.29	1	253.3	1	 0.9010	1	  0.0173	1	 76.19	1	 0.3669	1	 2.653	1	34.955	1	27.880	1	 2.896	1
									 2949.00	1	  0.372	1	  0.355	1	  0.31	1	253.5	1	 0.9492	1	  0.0185	1	 76.25	1	 0.3669	1	 2.653	1	34.955	1	27.880	1	 2.896	1
									 2951.00	1	  0.372	1	  0.355	1	  0.39	1	253.6	1	 1.0826	1	  0.0174	1	 76.27	1	 0.3669	1	 2.650	1	34.954	1	27.880	1	 2.893	1
									 2953.00	1	  0.372	1	  0.355	1	  0.34	1	253.7	1	 1.0014	1	  0.0179	1	 76.29	1	 0.3669	1	 2.646	1	34.953	1	27.880	1	 2.890	1
									 2955.00	1	  0.372	1	  0.355	1	  0.35	1	253.1	1	 1.0225	1	  0.0174	1	 76.09	1	 0.3669	1	 2.643	1	34.954	1	27.880	1	 2.887	1
									 2957.00	1	  0.372	1	  0.355	1	  0.49	1	253.2	1	 1.2243	1	  0.0183	1	 76.14	1	 0.3669	1	 2.643	1	34.953	1	27.880	1	 2.887	1
									 2959.00	1	  0.372	1	  0.355	1	  0.46	1	253.1	1	 1.1868	1	  0.0180	1	 76.12	1	 0.3669	1	 2.643	1	34.954	1	27.881	1	 2.887	1
									 2961.00	1	  0.372	1	  0.355	1	  0.30	1	253.2	1	 0.9302	1	  0.0172	1	 76.14	1	 0.3669	1	 2.643	1	34.953	1	27.880	1	 2.887	1
									 2963.00	1	  0.372	1	  0.355	1	  0.36	1	253.3	1	 1.0391	1	  0.0177	1	 76.17	1	 0.3669	1	 2.641	1	34.954	1	27.881	1	 2.886	1
									 2965.00	1	  0.372	1	  0.355	1	  0.27	1	253.0	1	 0.8719	1	  0.0174	1	 76.06	1	 0.3669	1	 2.641	1	34.953	1	27.880	1	 2.886	1
									 2967.00	1	  0.372	1	  0.355	1	  0.32	1	253.1	1	 0.9486	1	  0.0174	1	 76.08	1	 0.3669	1	 2.639	1	34.953	1	27.880	1	 2.884	1
									 2969.00	1	  0.372	1	  0.355	1	  0.50	1	252.9	1	 1.2387	1	  0.0174	1	 76.02	1	 0.3669	1	 2.636	1	34.953	1	27.880	1	 2.881	1
									 2971.00	1	  0.372	1	  0.355	1	  0.37	1	253.1	1	 1.0559	1	  0.0179	1	 76.07	1	 0.3667	1	 2.632	1	34.952	1	27.880	1	 2.878	1
									 2973.00	1	  0.372	1	  0.355	1	  0.25	1	253.1	1	 0.8173	1	  0.0174	1	 76.09	1	 0.3669	1	 2.629	1	34.952	1	27.880	1	 2.875	1
									 2975.00	1	  0.372	1	  0.355	1	  0.41	1	253.0	1	 1.1174	1	  0.0186	1	 76.03	1	 0.3669	1	 2.627	1	34.952	1	27.880	1	 2.873	1
									 2977.00	1	  0.372	1	  0.355	1	  0.44	1	253.3	1	 1.1621	1	  0.0180	1	 76.14	1	 0.3671	1	 2.625	1	34.951	1	27.880	1	 2.871	1
									 2979.00	1	  0.372	1	  0.355	1	  0.47	1	252.9	1	 1.2011	1	  0.0194	1	 76.00	1	 0.3669	1	 2.622	1	34.952	1	27.881	1	 2.868	1
									 2981.00	1	  0.372	1	  0.355	1	  0.45	1	253.1	1	 1.1770	1	  0.0174	1	 76.08	1	 0.3669	1	 2.620	1	34.951	1	27.880	1	 2.866	1
									 2983.00	1	  0.372	1	  0.355	1	  0.26	1	252.9	1	 0.8539	1	  0.0175	1	 75.99	1	 0.3669	1	 2.617	1	34.951	1	27.881	1	 2.864	1
									 2985.00	1	  0.372	1	  0.355	1	  0.45	1	253.0	1	 1.1708	1	  0.0183	1	 76.01	1	 0.3669	1	 2.614	1	34.951	1	27.881	1	 2.860	1
									 2987.00	1	  0.372	1	  0.355	1	  0.36	1	252.8	1	 1.0388	1	  0.0185	1	 75.95	1	 0.3669	1	 2.611	1	34.950	1	27.881	1	 2.858	1
									 2989.00	1	  0.372	1	  0.355	1	  0.46	1	252.9	1	 1.1900	1	  0.0182	1	 75.98	1	 0.3669	1	 2.609	1	34.950	1	27.880	1	 2.855	1
									 2991.00	1	  0.372	1	  0.355	1	  0.43	1	252.9	1	 1.1421	1	  0.0191	1	 75.97	1	 0.3669	1	 2.607	1	34.950	1	27.881	1	 2.853	1
									 2993.00	1	  0.372	1	  0.355	1	  0.38	1	253.0	1	 1.0707	1	  0.0174	1	 75.99	1	 0.3669	1	 2.605	1	34.950	1	27.881	1	 2.852	1
									 2995.00	1	  0.372	1	  0.355	1	  0.32	1	252.8	1	 0.9714	1	  0.0175	1	 75.93	1	 0.3669	1	 2.602	1	34.949	1	27.880	1	 2.849	1
									 2997.00	1	  0.372	1	  0.355	1	  0.44	1	252.6	1	 1.1591	1	  0.0182	1	 75.87	1	 0.3669	1	 2.599	1	34.949	1	27.880	1	 2.846	1
									 2999.00	1	  0.372	1	  0.355	1	  0.35	1	252.8	1	 1.0246	1	  0.0177	1	 75.92	1	 0.3668	1	 2.597	1	34.949	1	27.881	1	 2.845	1
									 3001.00	1	  0.372	1	  0.355	1	  0.29	1	252.9	1	 0.9219	1	  0.0182	1	 75.95	1	 0.3668	1	 2.596	1	34.949	1	27.881	1	 2.844	1
									 3003.00	1	  0.372	1	  0.355	1	  0.41	1	252.7	1	 1.1131	1	  0.0174	1	 75.89	1	 0.3668	1	 2.594	1	34.948	1	27.880	1	 2.842	1
									 3005.00	1	  0.372	1	  0.355	1	  0.44	1	252.8	1	 1.1621	1	  0.0183	1	 75.91	1	 0.3668	1	 2.592	1	34.949	1	27.881	1	 2.840	1
									 3007.00	1	  0.372	1	  0.355	1	  0.27	1	252.5	1	 0.8505	1	  0.0175	1	 75.83	1	 0.3668	1	 2.588	1	34.948	1	27.881	1	 2.836	1
									 3009.00	1	  0.372	1	  0.355	1	  0.38	1	252.7	1	 1.0696	1	  0.0175	1	 75.88	1	 0.3668	1	 2.586	1	34.948	1	27.881	1	 2.835	1
									 3011.00	1	  0.372	1	  0.356	1	  0.35	1	252.4	1	 1.0100	1	  0.0171	1	 75.79	1	 0.3668	1	 2.585	1	34.948	1	27.881	1	 2.833	1
									 3013.00	1	  0.372	1	  0.355	1	  0.36	1	252.6	1	 1.0431	1	  0.0174	1	 75.84	1	 0.3668	1	 2.582	1	34.949	1	27.882	1	 2.831	1
									 3015.00	1	  0.372	1	  0.355	1	  0.36	1	252.4	1	 1.0323	1	  0.0180	1	 75.79	1	 0.3668	1	 2.582	1	34.948	1	27.881	1	 2.831	1
									 3017.00	1	  0.372	1	  0.355	1	  0.46	1	252.8	1	 1.1902	1	  0.0185	1	 75.89	1	 0.3671	1	 2.580	1	34.948	1	27.881	1	 2.829	1
									 3019.00	1	  0.372	1	  0.355	1	  0.40	1	252.5	1	 1.0915	1	  0.0178	1	 75.82	1	 0.3669	1	 2.579	1	34.948	1	27.881	1	 2.828	1
									 3021.00	1	  0.372	1	  0.355	1	  0.50	1	252.0	1	 1.2411	1	  0.0195	1	 75.67	1	 0.3668	1	 2.579	1	34.948	1	27.881	1	 2.828	1
									 3023.00	1	  0.372	1	  0.355	1	  0.40	1	252.0	1	 1.0988	1	  0.0182	1	 75.67	1	 0.3668	1	 2.578	1	34.947	1	27.881	1	 2.828	1
									 3025.00	1	  0.372	1	  0.355	1	  0.34	1	252.1	1	 1.0099	1	  0.0182	1	 75.68	1	 0.3668	1	 2.575	1	34.947	1	27.881	1	 2.825	1
									 3027.00	1	  0.372	1	  0.355	1	  0.38	1	251.7	1	 1.0789	1	  0.0171	1	 75.55	1	 0.3670	1	 2.573	1	34.947	1	27.881	1	 2.823	1
									 3029.00	1	  0.372	1	  0.355	1	  0.36	1	251.8	1	 1.0220	1	  0.0184	1	 75.58	1	 0.3670	1	 2.572	1	34.947	1	27.881	1	 2.822	1
									 3031.00	1	  0.372	1	  0.355	1	  0.33	1	252.2	1	 0.9876	1	  0.0183	1	 75.70	1	 0.3674	1	 2.571	1	34.947	1	27.882	1	 2.821	1
									 3033.00	1	  0.372	1	  0.355	1	  0.29	1	251.9	1	 0.8969	1	  0.0173	1	 75.59	1	 0.3673	1	 2.568	1	34.947	1	27.882	1	 2.818	1
									 3035.00	1	  0.373	1	  0.355	1	  0.28	1	251.6	1	 0.8970	1	  0.0176	1	 75.51	1	 0.3679	1	 2.567	1	34.947	1	27.882	1	 2.818	1
									 3037.00	1	  0.373	1	  0.355	1	  0.28	1	250.6	1	 0.8880	1	  0.0173	1	 75.23	1	 0.3682	1	 2.566	1	34.947	1	27.882	1	 2.817	1
									 3039.00	1	  0.372	1	  0.355	1	  0.33	1	250.9	1	 0.9789	1	  0.0174	1	 75.30	1	 0.3673	1	 2.565	1	34.947	1	27.882	1	 2.816	1
									 3041.00	1	  0.373	1	  0.355	1	  0.49	1	250.9	1	 1.2223	1	  0.0185	1	 75.31	1	 0.3680	1	 2.564	1	34.946	1	27.881	1	 2.816	1
									 3043.00	1	  0.373	1	  0.355	1	  0.35	1	250.7	1	 1.0236	1	  0.0175	1	 75.26	1	 0.3680	1	 2.564	1	34.947	1	27.882	1	 2.816	1
									 3045.00	1	  0.373	1	  0.355	1	  0.36	1	250.9	1	 1.0395	1	  0.0189	1	 75.31	1	 0.3676	1	 2.563	1	34.947	1	27.882	1	 2.814	1
									 3047.00	1	  0.372	1	  0.355	1	  0.41	1	250.9	1	 1.1247	1	  0.0189	1	 75.31	1	 0.3672	1	 2.561	1	34.946	1	27.882	1	 2.813	1
									 3049.00	1	  0.373	1	  0.355	1	  0.54	1	251.2	1	 1.2835	1	  0.0189	1	 75.39	1	 0.3680	1	 2.561	1	34.946	1	27.882	1	 2.813	1
									 3051.00	1	  0.373	1	  0.355	1	  0.52	1	251.3	1	 1.2585	1	  0.0173	1	 75.42	1	 0.3676	1	 2.559	1	34.946	1	27.881	1	 2.812	1
									 3053.00	1	  0.372	1	  0.355	1	  0.49	1	251.3	1	 1.2292	1	  0.0187	1	 75.41	1	 0.3670	1	 2.559	1	34.946	1	27.881	1	 2.811	1
									 3055.00	1	  0.373	1	  0.355	1	  0.41	1	251.3	1	 1.1163	1	  0.0171	1	 75.41	1	 0.3678	1	 2.559	1	34.946	1	27.882	1	 2.811	1
									 3057.00	1	  0.374	1	  0.355	1	  0.42	1	251.1	1	 1.1365	1	  0.0171	1	 75.36	1	 0.3686	1	 2.557	1	34.946	1	27.882	1	 2.810	1
									 3059.00	1	  0.373	1	  0.355	1	  0.49	1	251.3	1	 1.2230	1	  0.0178	1	 75.41	1	 0.3679	1	 2.557	1	34.946	1	27.882	1	 2.810	1
									 3061.00	1	  0.374	1	  0.355	1	  0.30	1	251.7	1	 0.9413	1	  0.0176	1	 75.52	1	 0.3688	1	 2.554	1	34.945	1	27.881	1	 2.807	1
									 3063.00	1	  0.374	1	  0.355	1	  0.20	1	251.8	1	 0.6967	1	  0.0171	1	 75.54	1	 0.3688	1	 2.552	1	34.945	1	27.881	1	 2.805	1
									 3065.00	1	  0.373	1	  0.355	1	  0.33	1	251.8	1	 0.9920	1	  0.0171	1	 75.54	1	 0.3684	1	 2.551	1	34.945	1	27.881	1	 2.805	1
									 3067.00	1	  0.373	1	  0.355	1	  0.35	1	251.9	1	 1.0117	1	  0.0189	1	 75.58	1	 0.3683	1	 2.549	1	34.945	1	27.882	1	 2.802	1
									 3069.00	1	  0.374	1	  0.356	1	  0.31	1	251.8	1	 0.9082	1	  0.0177	1	 75.53	1	 0.3688	1	 2.547	1	34.945	1	27.882	1	 2.801	1
